x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,y
-0.9978683043850943,-0.8113105987437405,0.5016296617555716,0.8902054132201072,-0.6724140599233766,-0.33328235115741967,-0.8952178172544137,-0.48249466033456734,0.28190479249316724,-0.5689229610041748,0.20853941603066395,-0.09106204932476225,-0.8970682209509585,-0.676524151458817,-0.9252174312835546,2.0597253148123618
-0.7351710061172056,0.8873719100863524,-0.56223103472856,-0.48823534412796843,-0.6654797236962882,0.5448539311447984,0.5021684104792166,0.8052092034409661,0.6823816996798544,-0.3605521227486759,0.43232950086099464,0.3279740120364383,0.8840362746552475,0.1898686804219829,0.24831833275780935,-0.6174496769383414
-0.4136757814104721,0.09761704530309734,0.6602582478151953,0.8643772741332529,0.5661303153790502,0.4049518271625927,0.42944393884349563,0.1245834445186993,-0.31286066152670233,0.060171808807311766,-0.7708805810900641,-0.29039348383002517,0.4858511314120082,0.46277197374871015,-0.3452256615895912,-0.24757364845662172
0.12592220870977,-0.39274726658027026,-0.7384619913980148,-0.3452253144750709,-0.9653010001785068,-0.533446789133071,-0.1948598690883151,-0.4605306791622741,0.08278926489701899,-0.5766243285466275,0.8143985986778759,0.02486131301689598,-0.5898408957447925,-0.6139219456330867,-0.7896419776684057,0.5156900798070541
-0.706372895145968,0.5914935446043879,-0.6011463069747502,-0.9697408093583492,0.5610780750034097,0.4506145891236508,0.7687810056937194,-0.28725640682530784,0.5175202513423931,0.06006141929401787,-0.9763427625955479,0.7084398451804419,-0.6304546461242257,0.9835535683855057,0.7934825684019242,0.5159323084423817
0.8031523852533506,0.953241987497718,0.16571327870121166,-0.3434609491135495,-0.9027788774679688,0.4396557107276613,-0.5230443843144237,0.8290003415898579,0.04880081832664085,-0.19960416972315187,0.6868542929703829,-0.4876795688053237,0.9915647155113692,-0.23988738018679756,0.07845932988016524,0.18637409399275573
-0.509308116492129,0.24669211422918536,0.642518438941895,-0.8695035181571211,-0.011730355803416637,0.4552539088089316,-0.6907898835179251,0.7354235468761501,-0.205262540554649,0.7000198211329831,0.3766296065370076,-0.8151179175586054,0.7328101725436098,-0.280486559486532,0.915183154402988,-0.04425820531894697
-0.5787574050535762,0.8465081491731039,-0.7228700516184597,0.43276009938416693,0.845783064709013,-0.31530982519524664,0.039198001397313,-0.6975835119633376,0.6972622855128492,0.5742886012858346,-0.4953654032140351,0.18462500639801704,0.9374243972816791,-0.04478016652396932,-0.671545688083224,-0.5434911141387905
0.6576259168892833,0.15321116337921392,-0.6909895669389445,0.011392609761652794,-0.8715158253892297,-0.4992749034241527,-0.5463621579253757,-0.027346323367412717,-0.9970441918095856,0.5127129986426642,0.5347392012008705,-0.7431915208690076,-0.0450422422747202,-0.20386759901932128,-0.7882485322405142,0.3718099760320285
-0.08212479254480176,0.90492143451007,-0.7987519883875658,0.5442113639071917,0.3759277854747176,-0.954143020768088,-0.8411161305257404,0.6413000510390425,-0.5464325064085955,-0.784446809310972,0.8935698003167958,-0.3030007215735707,0.20777292757414623,-0.1604910636064527,0.7098027085171492,-0.472461081792578
0.20659940572278335,0.08576558706130277,0.5939820800821507,0.6109131092441271,0.25883369694837155,0.7242703077892856,0.45068608605680494,0.38084100120193365,-0.3530977059475371,0.6411011278383683,-0.31844220803680134,-0.5912542432287022,0.03655699233113663,0.019914950344452453,-0.6292336103055755,-0.011297300193355703
-0.48365628396478866,-0.42090918014791956,-0.7069924965944965,-0.08229926129691656,-0.8485540305074362,-0.8326037140241473,-0.8662281693910174,0.01756708897287007,0.07962687306637184,-0.09165049154110072,-0.3119765278027502,0.980953693684754,-0.6715381880574658,0.6304047445552987,-0.07309720573537604,-0.1643237131409645
-0.24838560573333934,-0.839351770113514,-0.12285853835124616,0.47899129441915633,-0.8403111945385451,-0.6258698094336166,0.09523755753573449,0.6452609068106638,-0.5037025187778364,-0.10297080799428027,0.09980516013453511,-0.16714493222184246,0.6164515377929338,0.8809279715353484,0.17271756577317787,-0.32003109597492563
0.3153710940525236,-0.20375311600356805,0.62399657609885,0.42351653961685387,0.1442480894142084,0.8524210240367094,0.2910025690360083,-0.3071946671498116,-0.36701480943759646,-0.12947685629413253,-0.14991535360412633,0.14391710384527512,0.5912916283572869,0.30672583687945365,0.5398409286161359,-0.711642548275832
-0.2137091214814032,-0.049111513903153825,0.6043609199272315,-0.7730408725796261,0.7098086964879897,0.9824198379027334,-0.31102571223508035,0.6786150563586963,0.6646922014802881,0.07941189002409432,-0.48618065337013205,-0.8268035755171684,0.3494658412230558,0.008623130602621432,-0.6939269515621957,-0.7595190389073981
-0.8938883828588595,-0.6110026611901116,0.6133984855177088,-0.6871007593202396,-0.10797956015971932,0.4342602312835846,-0.9835074405021995,0.22189377630982743,0.03295652703389851,-0.9357762218385948,-0.5730823082837235,-0.3796019315496363,-0.5072117664455295,-0.4195694706970454,-0.08167511701462471,-0.05437243179291994
0.5905594240929926,-0.1018213227049285,-0.4436492592968436,0.49598671654656745,0.6851745656247907,-0.11308098782390408,0.6125691595411162,-0.017475939518092454,-0.208783210216392,-0.6389220686844939,-0.7434696983144949,0.5554646763227935,0.43180385460412674,-0.8235267519201795,-0.9576318175285832,-0.16330205037801934
0.44513020722423935,-0.8423648462276787,0.8926766870351213,0.9342967081472311,0.8287811551666182,-0.7907292231800688,-0.8337477978687007,-0.015621325670245323,0.12915531746184294,-0.10715753013665441,-0.06757852359979699,-0.4333294797434034,0.9046061202633633,-0.43585903969791007,0.23723842262815786,0.44856181693524777
-0.30333206785471345,-0.5797261689030697,-0.4848721044465625,-0.9321802647932216,-0.07952181619829268,0.10296159456518406,0.3222013247346771,0.8103153459969554,-0.9022190844224881,-0.42146020710420173,-0.8989527128074275,0.22736551843112496,0.9780801883045829,0.6168407732086174,-0.2887029274390619,0.21974840451482777
0.8058944778000385,-0.12333141329739639,0.24954203416263598,-0.05657695911569205,0.1455686470228632,0.5640728812889879,-0.7911364248392398,0.9537699104701394,-0.27424407484820035,0.3116082252528367,0.9672078169152405,-0.057609833926775766,-0.453077246352084,0.9599152718715536,-0.6787073772258996,-0.16129918204369353
0.10763528968711333,-0.3527624788640562,-0.03861940973649336,-0.1524880505864581,-0.6926761788293407,-0.8503663707829201,0.5537422448673417,0.5144992099384922,-0.7064498268704155,-0.8621187365476071,-0.021521626207592237,0.6540709145502506,-0.4706440926935772,-0.47182938910886874,-0.6940763343840615,-1.319828750278174
0.5699242952261991,0.7700610701138397,0.7896388025705896,-0.512335237650576,-0.40814416995112457,0.07089946954216209,0.6967521757754158,0.3977437399143713,-0.3958900259403333,0.48095465452925046,0.25468963138679257,0.3992816039660796,-0.8651905116085397,-0.047571524316619485,0.13933664313344485,1.6183985540077213
-0.6584912713072715,0.3574333716531015,0.6376477175174442,-0.5798709535508606,0.1691966669525593,-0.7374365372002869,0.259195207507799,-0.06201055190364424,0.6440108649070224,-0.5464156998845863,0.6069809772394616,-0.3195666055936418,-0.02460400973154686,0.2758436698450937,0.8174074020424114,-0.3518887298745902
-0.30885433170103027,0.5243055861163575,-0.86765035446983,-0.6763396255990036,-0.017375240592526153,0.3169560438640331,0.32993478982576363,-0.7291755097607032,-0.26037477589286984,0.1820695339063798,-0.7584628793838226,0.4457271538506715,0.1170858426910184,0.27212317315954127,0.37290065174229925,0.5437664122545571
-0.6034122780328395,0.4693232640740721,0.3683021056992746,0.8543983820067769,-0.9938682712135758,0.5562599377791473,-0.9816734520872412,-0.7966134269041522,-0.3316214308136358,-0.33889506017505866,-0.3562740627429142,-0.7417814265044267,-0.8137198471102098,0.11841898061430012,-0.8912775564445214,0.8674115212685153
0.33589851264426995,-0.18180252387637774,0.4170628129845746,0.00540129235628628,-0.9200315870977128,-0.3440458262268633,0.3979144948005189,0.32236443247236557,0.6866076787541397,0.5102463056529905,-0.657025855032608,-0.3581159107916698,0.7904693210206597,0.2614375511973275,0.16062098638625777,0.07633468737368612
0.8444622888663811,0.3755433995984727,-0.47493078812638756,0.8661437064750466,0.9829049149012614,0.01187161935409442,0.7500584085214397,-0.6208849536237112,-0.859678022275087,-0.15922248256101468,-0.8665716990066324,0.951541831690444,0.4467036086402911,-0.630705645796305,0.9613680753166993,0.0168744683549924
-0.31929537191960666,0.039951867451148315,-0.1186017535459134,0.02641715091101693,0.36911131289346644,-0.7280882731165703,0.2609760566151913,-0.7969936056981985,-0.38425159369754025,-0.052316689930095306,-0.9024509601373304,-0.006497774225373898,0.6427370319525516,0.29844805242880956,-0.5349695445664167,-0.5226587862826902
0.518150692365237,-0.324507884913551,0.8577407749741215,0.06409381393970293,-0.12067536493348119,0.6900946229246427,0.2571183783644573,-0.4360424217254675,0.8095706021057927,-0.7443735341469317,-0.6215002460954873,-0.3727371584108736,0.1799127865176957,-0.0529894713099891,0.274871928812749,0.45963004741635327
0.5074462598475125,-0.23477315033816848,0.963286781398083,-0.9732159671516585,-0.7852814767478948,0.5549007393708116,0.12004122890289604,0.1914273407048548,0.3634868407976499,-0.38152253236762024,-0.462114512309169,0.016537405426439333,-0.32027009637665316,0.3197547533362526,-0.8191885677106006,0.4740466924785275
-0.8610825178338701,0.6962131690374569,-0.9736524984335319,-0.8986945774717512,0.27908743136847614,0.020968959063836445,-0.11740999034527999,0.5809737617116892,-0.43412286667446676,0.43970916155503104,-0.6689744597857192,0.933784694602559,0.7701954820754242,0.7145610414909951,0.47461085424513594,0.3374822432585737
0.8018663652469915,0.4658940480670899,0.49406166116572114,-0.9912868789207838,-0.4522232989924968,0.6896185841575821,-0.11042329320214639,0.026972355831485828,0.39402605904209875,-0.05985103857631757,-0.516979977807694,-0.7289182544472457,-0.9740369543477511,-0.14649645921936827,0.3840847867116344,0.08124926031013949
-0.44292724135125106,0.4218882011814875,0.5668095442442915,0.31112357358182896,-0.9775066131221876,-0.16414087212239936,0.20786936138266765,0.08752166399992456,0.4762901999707463,-0.14634637199924327,0.45614636414065624,-0.5543430857559193,0.49611734256321127,-0.022779186144617714,-0.16853758879500236,0.24706949643046777
0.9896851217469953,-0.4928028696846143,0.9775005285935485,0.38461945030045075,0.15554336262949442,0.38550675305485016,-0.8441973282871137,0.9365555791572069,0.9722735091292702,-0.0978384285316185,-0.6570114724887781,-0.7432805621669574,-0.4976647315301651,-0.502273275405769,0.2581979121931208,0.5257888384158682
